ionIdx,ionMz,average intensity,mz difference,id,score,formula,ion,name
786,300.1249252,5188.870226,0.000380015,HMDB13938,63,C17H20N2OS,-H(-) [+1],Promazine 5-sulfoxide
787,301.0356227,2638.134205,-0.000254454,HMDB05794; HMDB29620; HMDB30796; HMDB33264; HMDB36632; HMDB41687; HMDB41689,100,C15H10O7,-H(-),Quercetin
787,301.0356227,2638.134205,0.000887846,HMDB34034; HMDB40869,40,C12H10O8,.F(-),Bikojic acid
788,301.0564075,9718.275455,0.000111089,HMDB60017,100,C12H14O9,-H(-),Pyrogallol-2-O-glucuronide
789,301.07112,5851.650505,0.000632524,HMDB05782; HMDB29491; HMDB30746; HMDB31657; HMDB31912; HMDB32245; HMDB35616; HMDB37507; HMDB39377; HMDB40316; HMDB40560; HMDB41673,100,C16H14O6,-H(-),Hesperetin
790,301.1285355,2348.790222,0.000736954,HMDB40462,100,C14H22O7,-H(-),Garcinia lactone dibutyl ester
791,301.1446007,18808.01201,-6.95E-05,HMDB00530; HMDB05056; HMDB12270; HMDB14325; HMDB36472,100,C18H22O4,-H(-),6-Ketoestriol
791,301.1446007,18808.01201,0.001059676,HMDB33375; HMDB34941; HMDB34983; HMDB35846; HMDB38660; HMDB38661; HMDB38989; HMDB39241; HMDB41324,36,C15H22O5,.F(-),Octyl gallate
792,301.1655032,8703.510788,0.000146209,HMDB31094,100,C15H26O6,-H(-),Glycerol tributanoate
793,301.2015466,129910.7385,0.000510235,HMDB37830; HMDB37831,100,C16H30O5,-H(-),xi-7-Hydroxyhexadecanedioic acid
794,301.2175463,21396.10387,-0.000230662,HMDB01999; HMDB03598; HMDB15655; HMDB35692; HMDB36703; HMDB36709; HMDB36775; HMDB36805; HMDB36811; HMDB36826; HMDB38172; HMDB38687; HMDB39486; HMDB41928,100,C20H30O2,-H(-),Eicosapentaenoic acid
795,302.1353401,6264.595953,0.000432577,HMDB39423,100,C12H21N3O6,-H(-),N5-Acetyl-N2-gamma-L-glutamyl-L-ornithine
796,302.1405565,5475.047248,-0.000786016,HMDB03573; HMDB15043; HMDB15405; HMDB60543; HMDB60544; HMDB61074; HMDB61075; HMDB61076,100,C17H21NO4,-H(-),Scopolamine
797,302.9080562,2954.403816,-0.000736084,HMDB15275,6,C6H6Cl2N2O4S2,-H(-),Dichlorphenamide
797,302.9080562,2954.403816,-0.000188984,HMDB01270; HMDB01294,5,C3H8O10P2,.K/H-H(-),"Glyceric acid 1,3-biphosphate"
798,303.0835229,2485.772139,-0.000148856,HMDB01067,100,C11H16N2O8,-H(-),N-Acetylaspartylglutamic acid
799,303.1234168,1731.246611,0.000392971,HMDB29305; HMDB35790; HMDB37494,100,C17H20O5,-H(-),p-HPEA-EDA
800,303.1602813,2056.856133,-9.46E-05,HMDB60352; HMDB60379,100,C18H24O4,-H(-),"2-Polyprenyl-3-methyl-5-hydroxy-6-methoxy-1,4-benzoquinone"
800,303.1602813,2056.856133,0.001034593,HMDB60593; HMDB61088,38,C15H24O5,.F(-),Alpha-dihydroartemisinin
801,303.1966122,424245.6886,-4.85E-05,HMDB00309; HMDB00322; HMDB00324; HMDB00352; HMDB00388; HMDB03956; HMDB04611; HMDB04624; HMDB06031; HMDB06259; HMDB06769; HMDB12533; HMDB12654; HMDB31464; HMDB39589; HMDB39735; HMDB60089; HMDB60339,100,C19H28O3,-H(-),"3a,16b-Dihydroxyandrostenone"
802,303.2327664,47968.15994,0.00017428,HMDB01043; HMDB02177; HMDB06036; HMDB14996; HMDB36702; HMDB36721; HMDB36754; HMDB36829; HMDB36830; HMDB37824; HMDB39687; HMDB39702,100,C20H32O2,-H(-),Arachidonic acid
803,304.0622762,21423.39457,-0.00075254,HMDB34364,100,C18H11NO4,-H(-),Cepharadione A
804,304.0816149,8390.199072,0.001057212,HMDB29839,91,C15H15NO6,-H(-),Ascorbigen
804,304.0816149,8390.199072,0.000141684,HMDB60865,32,C15H12N2O4,.F(-) [+1],Phenytoin catechol
805,304.1498517,5216.834544,0.001546007,HMDB39161,42,C12H23N3O6,-H(-),Syndesine
806,304.1917716,3900.850111,3.14E-05,HMDB02227,100,C18H27NO3,-H(-),Capsaicin
807,305.0211385,10577.08889,0.001079225,HMDB03263,22,C15H11ClO5,-H(-),Pelargonidin
807,305.0211385,10577.08889,0.000376417,HMDB02034,5,C8H16N2O6S,.K/H-H(-),Homolanthionine
808,305.0296833,3095.099246,0.00059901,HMDB59651,100,C14H10O8,-H(-),"2-(3,4-Dihydroxybenzoyloxy)-4,6-dihydroxybenzoate"
809,305.1032969,839.96945,-0.000239,HMDB39031; HMDB60788,100,C16H18O6,-H(-),trans-O-Methylgrandmarin
809,305.1032969,839.96945,0.000920668,HMDB03546; HMDB34023; HMDB38331; HMDB38964,40,C13H18O7,.F(-),Salicin
810,305.1404814,307.2504156,-0.001046628,HMDB35781; HMDB36487; HMDB36643,93,C17H22O5,-H(-),Naematolone
811,305.1763415,3035.829379,-0.000499223,HMDB12799; HMDB34780,100,C18H26O4,-H(-),5'-Carboxy-gamma-chromanol
812,305.24834,3997.743114,0.000256174,HMDB02925; HMDB10378; HMDB31058; HMDB36835; HMDB60039,100,C20H34O2,-H(-),"8,11,14-Eicosatrienoic acid"
813,306.0772339,2405.717104,-0.000695792,HMDB00125,57,C10H17N3O6S,-H(-),Glutathione
813,306.0772339,2405.717104,-6.10E-05,HMDB29826; HMDB33247,54,C18H13NO4,-H(-),Hallacridone
813,306.0772339,2405.717104,6.71E-05,HMDB14445,21,C9H14N5O4P,.F(-),Tenofovir
814,306.997703,2048.59253,0.001228855,HMDB01090; HMDB01981,69,C6H14O10P2,-H(-),(S)-5-Diphosphomevalonic acid
815,307.0339314,9492.431088,-0.000270491,HMDB01409,100,C9H13N2O8P,-H(-),dUMP
816,307.1552524,11306.0723,-0.000162063,HMDB30496; HMDB35724; HMDB36489,100,C17H24O5,-H(-),ACRL Toxin II
816,307.1552524,11306.0723,-0.000925002,HMDB14812; HMDB14887; HMDB15005; HMDB33874; HMDB40699; HMDB41956; HMDB60548; HMDB60796; HMDB60798; HMDB60854,32,C17H21NO3,.F(-) [+1],Galantamine
817,307.2115813,30451.7236,0.001034641,HMDB37162,95,C15H32O6,-H(-),"1,2,3-Tris(1-ethoxyethoxy)propane"
817,307.2115813,30451.7236,-0.000887966,HMDB14341; HMDB38457,80,C18H29NO3,-H(-) [+1],Betaxolol
817,307.2115813,30451.7236,0.000271702,HMDB00791,32,C15H29NO4,.F(-) [+1],L-Octanoylcarnitine
818,307.2645181,15897.97798,-0.000266376,HMDB05060; HMDB36827,100,C20H36O2,-H(-),Eicosadienoic acid
819,308.0984568,13625.6074,0.000237068,HMDB00230; HMDB00773,100,C11H19NO9,-H(-),N-Acetylneuraminic acid
820,308.1615477,2864.712503,4.28E-05,HMDB28963; HMDB29110,100,C15H23N3O4,-H(-),Lysyl-Tyrosine
821,308.2958564,3488.252591,4.21E-05,HMDB32740,100,C20H39NO,-H(-),N-Hexadecanoylpyrrolidine
822,308.9786068,2284.595444,-0.000409002,HMDB11688,100,C5H12O11P2,-H(-),"Ribose 1,5-bisphosphate"
823,309.0767081,1857.385437,0.00013026,HMDB40357,100,C18H14O5,-H(-),"6,11-Dihydroxy-2,2-dimethylpyrano[3,2-c]xanthen-7(2H)-one"
823,309.0767081,1857.385437,0.000928579,HMDB00125,80,C10H17N3O6S,-H(-) [+3],Glutathione
823,309.0767081,1857.385437,0.00127256,HMDB01871; HMDB02780; HMDB29253; HMDB30131; HMDB30144; HMDB32322; HMDB33783; HMDB34124; HMDB35399; HMDB37953; HMDB37954; HMDB41293; HMDB41310,26,C15H14O6,.F(-),Epicatechin
824,309.1097769,1253.348177,-0.00055448,HMDB11741,100,C14H18N2O6,-H(-),Gamma-Glutamyltyrosine
824,309.1097769,1253.348177,0.00057467,HMDB12267,40,C11H18N2O7,.F(-),"N-Succinyl-L,L-2,6-diaminopimelate"
825,309.2064122,1041.389585,0.000710635,HMDB13623; HMDB33505; HMDB35337; HMDB38484,100,C18H30O4,-H(-),12(13)Ep-9-KODE
825,309.2064122,1041.389585,-0.001150938,HMDB14477; HMDB15361,41,C21H27NO,-H(-) [+1],Methadone
826,309.2223807,8156.891603,9.20E-07,HMDB14449,100,C22H30O,-H(-),Desogestrel
827,309.2434242,12056.98163,0.000106093,HMDB31060,100,C19H34O3,-H(-),(R)-2-Hydroxysterculic acid
828,309.2800679,4299.594526,-0.000160686,HMDB02231; HMDB34296; HMDB34451; HMDB35159; HMDB35572; HMDB35573; HMDB35574; HMDB37127,100,C20H38O2,-H(-),C20:1
829,310.1137088,1876.316054,0.001983298,HMDB01961; HMDB04824,21,C12H17N5O5,-H(-),"1,7-Dimethylguanosine"
829,310.1137088,1876.316054,-0.001404153,HMDB11741,20,C14H18N2O6,-H(-) [+1],Gamma-Glutamyltyrosine
829,310.1137088,1876.316054,-0.00042759,HMDB28705; HMDB28747,10,C10H19N5O5,.Na/H-H(-),Arginyl-Aspartate
830,310.2026238,2063.959704,-0.000231228,HMDB13325,100,C17H29NO4,-H(-),"2-trans,4-cis-Decadienoylcarnitine"
831,311.0407468,9078.876594,9.88E-05,HMDB13680; HMDB29276,100,C13H12O9,-H(-),Caftaric acid
832,311.0978006,6475.685808,0.000557585,HMDB11677; HMDB29883; HMDB29897; HMDB38854; HMDB38863; HMDB38864,100,C11H20O10,-H(-),"Galactose-beta-1,4-xylose"
833,311.1123399,7702.620302,0.001277061,HMDB04304; HMDB31724; HMDB34861,64,C15H20O7,-H(-),Nivalenol
833,311.1123399,7702.620302,-0.000615029,HMDB30217; HMDB33361; HMDB33362; HMDB34489; HMDB36369,59,C18H17NO4,-H(-) [+1],Launobine
834,311.1302363,4240.522184,-0.001360611,HMDB30600; HMDB33535; HMDB35478; HMDB37586,56,C19H20O4,-H(-),"4-(3-Methyl-1-butenyl)-3,3',4',5-tetrahydroxystilbene"
834,311.1302363,4240.522184,-0.000200943,HMDB30767; HMDB37774; HMDB37775,40,C16H20O5,.F(-),"11,12-Dimethoxydihydrokawain"
835,311.1691049,7408.292337,-0.000464714,HMDB32549,100,C17H28O3S,-H(-),N-Undecylbenzenesulfonic acid
836,311.2954906,12559.47856,7.21E-05,HMDB00417; HMDB00553; HMDB00801; HMDB02212; HMDB31318; HMDB34156; HMDB35672; HMDB35673,100,C20H40O2,-H(-),"3D,7D,11D-Phytanic acid"
837,312.0603609,8758.553852,-0.00014974,HMDB00999; HMDB02305,100,C8H16N3O8P,-H(-),FGAM
837,312.0603609,8758.553852,-0.000882162,HMDB06552; HMDB30561; HMDB30563; HMDB33658; HMDB33915; HMDB33993; HMDB37101; HMDB41097,47,C17H12O6,-H(-) [+1],Aflatoxin B1
838,312.0877201,14978.09583,1.61E-05,HMDB29283; HMDB38944,100,C17H15NO5,-H(-),Avenanthramide 1f
839,312.1237459,10939.189,0.000399611,HMDB29365; HMDB30288; HMDB33357; HMDB36381; HMDB40974,100,C18H19NO4,-H(-),Moupinamide
840,313.0444578,7786.823292,-0.00020735,HMDB01308,100,C8H15N2O9P,-H(-),FGAR
841,313.0514866,1232.30583,0.00014919,HMDB60627,100,C10H19O7PS,-H(-),Malaoxon
842,313.0607866,3643.702637,0.000370652,HMDB01285,100,C10H20O7P2,-H(-),Geranyl-PP
843,313.0938883,617.0400948,-0.000992765,HMDB29664; HMDB33137; HMDB34060; HMDB38333; HMDB38335; HMDB40720,100,C14H18O8,-H(-),Vanilloside
844,313.1648104,1780.952357,0.000838977,HMDB29848; HMDB29849; HMDB38706,100,C16H26O6,-H(-),(-)-trans-Carveol glucoside
845,313.1795973,25918.30133,0.00131086,HMDB06285; HMDB12789; HMDB34712; HMDB35200; HMDB35602; HMDB36748; HMDB39614; HMDB40746; HMDB41152,61,C20H26O3,-H(-),4-oxo-Retinoic acid
845,313.1795973,25918.30133,0.000578438,HMDB13888,24,C20H23NO,.F(-) [+1],E-10-Hydroxyamitriptyline
846,313.2170749,15301.25461,0.000240769,HMDB01830; HMDB13121; HMDB14613; HMDB31924; HMDB38533; HMDB41865,100,C21H30O2,-H(-),Progesterone
847,313.2384192,5785.915501,1.46E-05,HMDB00782; HMDB04704; HMDB04705; HMDB31679; HMDB41220,100,C18H34O4,-H(-),Octadecanedioic acid
848,314.0672982,4383.065237,-0.000297118,HMDB38576,100,C16H13NO6,-H(-),Avenanthramide C
848,314.0672982,4383.065237,0.000878051,HMDB05033,59,C16H14N2O3S,-H(-) [+1],Valdecoxib
848,314.0672982,4383.065237,0.000847534,HMDB29294,40,C13H13NO7,.F(-),Caffeoyl aspartic acid
849,314.0976276,2761.201434,-0.000764827,HMDB34767,100,C16H17N3O2S,-H(-),"(1R*,3R*,3'S*)-1,2,3,4-Tetrahydro-1-(2-thio-3-pyrrolidinyl)-beta-carboline-3-carboxylic acid"
850,315.1082013,2884.141824,0.00034971,HMDB32013; HMDB41024,100,C14H20O8,-H(-),Vanilloloside
851,315.1441515,4228.998142,0.000776472,HMDB33643; HMDB35136,100,C15H24O7,-H(-),10-Hydroxy-8-nor-2-fenchanone glucoside
852,315.1812878,5518.703713,1.72E-05,HMDB29346; HMDB29856; HMDB30418; HMDB37147; HMDB40563; HMDB60004,100,C16H28O6,-H(-),Neryl glucoside
853,315.1964252,1264.950838,0.00013852,HMDB00344; HMDB05079; HMDB05832; HMDB06254; HMDB12451; HMDB12452; HMDB31773; HMDB34630; HMDB34631; HMDB34691; HMDB35710; HMDB36147; HMDB36725; HMDB36747; HMDB36750; HMDB36762; HMDB36812; HMDB37233; HMDB38885; HMDB39442; HMDB39484; HMDB41056; HMDB41057; HMDB60093; HMDB61095,100,C20H28O3,-H(-),2-Methoxyestradiol-3-methylether
854,315.2541204,2582.372919,-3.11E-05,HMDB11532; HMDB11563; HMDB31008; HMDB59633,100,C18H36O4,-H(-),MG(0:0/15:0/0:0)
855,315.2904064,2928.306802,5.99E-05,HMDB32112,100,C19H40O3,-H(-),"1,2,4-Nonadecanetriol"
856,317.0667528,1623.242149,-8.62E-05,HMDB02937; HMDB33892; HMDB37501,100,C16H14O7,-H(-),Tamarixetin
856,317.0667528,1623.242149,0.001057261,HMDB10324,36,C13H14O8,.F(-),Benzoyl glucuronide (Benzoic acid)
857,317.0796261,4926.93092,0.000329987,HMDB60561,12,C12H15N3O4S,.F(-) [+1],Albendazole sulfone
857,317.0796261,4926.93092,0.002298232,HMDB41451,12,C20H14O4,-H(-),Musanolone F
857,317.0796261,4926.93092,-0.000107868,HMDB30772; HMDB38518; HMDB40873; HMDB40931; HMDB60885; HMDB60886; HMDB60887; HMDB60888,10,C18H16O4,.Na/H-H(-),Demethoxyegonol
857,317.0796261,4926.93092,5.53E-05,HMDB35620; HMDB36051; HMDB36094; HMDB36095; HMDB36695; HMDB38545; HMDB41003; HMDB41144,5,C15H20O5,.K/H-H(-),Artabsinolide A
858,317.1023531,7191.647591,0.000704719,HMDB30663,100,C17H18O6,-H(-),"4',7-Di-O-methylcatechin"
859,317.1964853,5597.874652,0.000475115,HMDB29850; HMDB32368,100,C16H30O6,-H(-),L-Citronellol glucoside
860,317.2124322,3813.073937,-0.00021292,HMDB01337; HMDB05081; HMDB06027; HMDB10202; HMDB10205; HMDB10209; HMDB10210; HMDB10212; HMDB10217; HMDB12534; HMDB12611; HMDB13633; HMDB30101; HMDB35116; HMDB35311; HMDB36698; HMDB36706; HMDB36712; HMDB36713; HMDB36724; HMDB36752; HMDB36776; HMDB36806; HMDB36839; HMDB36930; HMDB37523; HMDB38521; HMDB39012; HMDB39716; HMDB41058; HMDB60053; HMDB61114,100,C20H30O3,-H(-),Leukotriene A4
861,318.0576929,8902.596754,0.001877396,HMDB32294,24,C8H18NO10P,-H(-),N-Gluconyl ethanolamine phosphate
861,318.0576929,8902.596754,0.002213089,HMDB04068,11,C18H10N2O4,-H(-) [+1],Melanin
861,318.0576929,8902.596754,-0.0001978,HMDB29301; HMDB40798; HMDB60867,8,C16H12N2O4,.Na/H-H(-) [+1],"5,5',6,6'-Tetrahydroxy-3,3'-biindolyl"
862,319.0825008,10209.55355,-0.000164326,HMDB29292; HMDB29293; HMDB41295,100,C16H16O7,-H(-),"3-p-Coumaroyl-1,5-quinolactone"
862,319.0825008,10209.55355,0.000964824,HMDB29497; HMDB41271,40,C13H16O8,.F(-),Dimethyl fukiic acid
863,319.1557111,530455.8822,-0.000620755,HMDB32698; HMDB41824; HMDB41838,100,C18H24O5,-H(-),"Bis(2-methylpropanoyloxy)-9,10-epoxy-p-mentha-1,3,5-triene"
864,319.2640758,66330.30911,0.000175881,HMDB02156; HMDB04025; HMDB06013; HMDB31009; HMDB36741; HMDB60409,100,C21H36O2,-H(-),C21:3
865,320.0625238,28166.248,-0.000206904,HMDB13220,100,C11H15NO10,-H(-),Beta-Citryl-L-glutamic acid
866,320.1375683,8326.407172,-0.001154677,HMDB14570,78,C14H19N5O4,-H(-),Famciclovir
866,320.1375683,8326.407172,0.000890001,HMDB30755; HMDB30922; HMDB37245; HMDB37246; HMDB38325,32,C18H20O4,.F(-) [+1],Myrigalone E
867,321.0165989,6161.332495,0.000532904,HMDB02708,25,C15H11ClO6,-H(-),Cyanidin
867,321.0165989,6161.332495,0.000472204,HMDB02338; HMDB05781; HMDB29522; HMDB30768; HMDB31428; HMDB31720; HMDB34127; HMDB36629; HMDB39166; HMDB39578; HMDB41758; HMDB41776,5,C16H12O5,.K/H-H(-),Biochanin A
868,321.0499353,6081.201349,-0.000618916,HMDB01227,100,C10H15N2O8P,-H(-),dTMP
869,321.1129466,1293.216973,-0.000367256,HMDB06834,100,C12H22N2O6S,-H(-),D-Pantothenoyl-L-cysteine
869,321.1129466,1293.216973,0.000276099,HMDB29530; HMDB34173; HMDB41167; HMDB41399,100,C20H18O4,-H(-),Glabrene
870,321.1306149,3578.249169,-0.000274319,HMDB30416; HMDB33105; HMDB33106,100,C12H22N2O8,-H(-),Avenic acid A
871,321.2424317,21249.81248,0.001098546,HMDB05045; HMDB36802; HMDB60052,85,C20H34O3,-H(-),15(S)-Hydroxyeicosatrienoic acid
872,322.0449769,3812.933689,-0.000390721,HMDB00095; HMDB11692,100,C9H14N3O8P,-H(-),CMP
873,322.2752789,43337.53376,-0.000132434,HMDB12252,100,C20H37NO2,-H(-),Linoleoyl ethanolamide
874,323.0289255,146419.0103,-0.000330552,HMDB00288; HMDB01271; HMDB11641; HMDB60282,100,C9H13N2O9P,-H(-),UMP
875,323.0777024,25887.57674,-0.000462459,HMDB32984,100,C15H16O8,-H(-),Mahaleboside
876,323.1501893,6495.158474,-0.000164885,HMDB33504; HMDB34576; HMDB35357; HMDB35847; HMDB35848,100,C17H24O6,-H(-),AF Toxin II
877,323.2229073,2856.543438,-0.00012894,HMDB31007,100,C19H32O4,-H(-),1-Acetoxy-2-hydroxy-16-heptadecyn-4-one
878,323.2588002,632.6435826,0.000355065,HMDB29797; HMDB34957; HMDB34958,100,C20H36O3,-H(-),(Z)-15-Oxo-11-eicosenoic acid
879,323.2956376,25136.39701,-7.49E-05,HMDB35570; HMDB35571,100,C21H40O2,-H(-),C21:1
880,324.0233722,10910.25322,-0.000331402,HMDB02377,100,C11H11N5O3S2,-H(-),Urothion
880,324.0233722,10910.25322,-0.001063824,HMDB15007,72,C10H16N2O4S3,-H(-) [+1],Dorzolamide
881,324.0714831,8010.889931,0.000996107,HMDB59997,100,C14H15NO8,-H(-),Dihyroxy-1H-indole glucuronide I
882,324.0936456,4116.993818,-1.76E-05,HMDB00833,100,C11H19NO10,-H(-),N-Glycolylneuraminic acid
883,324.1716454,91271.0167,0.000107509,HMDB15383,100,C19H23N3O2,-H(-),Ergonovine
884,324.218079,16258.92407,-6.14E-05,HMDB05049; HMDB14750; HMDB33503; HMDB41248,100,C18H31NO4,-H(-),10-Nitrolinoleic acid
885,324.2909681,8033.111034,-0.000166125,HMDB02088,100,C20H39NO2,-H(-),N-Oleoylethanolamine
886,325.054762,3551.598795,0.001756605,HMDB29199,30,C14H14O9,-H(-),Fertaric acid
887,325.0926606,10887.94038,0.000234864,HMDB33581; HMDB36735; HMDB36936; HMDB39167; HMDB39169; HMDB39509; HMDB60077,100,C15H18O8,-H(-),trans-o-Coumaric acid 2-glucoside
887,325.0926606,10887.94038,0.000753662,HMDB15527,20,C19H17ClN2O,-H(-) [+2],Prazepam
888,325.1844486,13092.42576,-0.000152943,HMDB31031; HMDB59915,100,C18H30O3S,-H(-),2-Dodecylbenzenesulfonic acid
889,326.0867269,140092.042,0.001407879,HMDB10316; HMDB29344,52,C14H17NO8,-H(-),Acetaminophen glucuronide
890,326.0886426,21999.72351,-0.000507805,HMDB10316; HMDB29344,100,C14H17NO8,-H(-),Acetaminophen glucuronide
891,326.1034669,7472.868198,-7.34E-05,HMDB39502,100,C18H17NO5,-H(-),N-(4-Hydroxycinnamoyl)tyrosine
892,326.3068056,2224.266834,-0.000348084,HMDB13078; HMDB13645,100,C20H41NO2,-H(-),Stearoylethanolamide
893,327.0439391,3965.687435,0.000552438,HMDB32886; HMDB37836; HMDB59913,100,C16H12N2O4S,-H(-),Orange I
894,327.0506461,1183.916049,0.000371338,HMDB06558; HMDB30474; HMDB30479; HMDB30753; HMDB31533; HMDB38806,100,C17H12O7,-H(-),"2,3-Epoxyaflatoxin B1"
895,327.0638991,452.0706901,0.001744203,HMDB41815,30,C13H16N2O6S,-H(-),6-Sulfatoxymelatonin
895,327.0638991,452.0706901,-0.000666686,HMDB31870,10,C11H18N2O6S,.Na/H-H(-),gamma-Glutamyl-S-(1-propenyl)cysteine sulfoxide
895,327.0638991,452.0706901,-3.01E-05,HMDB32848; HMDB37111; HMDB60575,10,C19H14O4,.Na/H-H(-),"2,3-Dihydro-2,3-dihydroxy-4-(4-hydroxyphenyl)-1H-phenalen-1-one"
896,327.087705,4146.00641,-0.000302686,HMDB29677; HMDB30596; HMDB30727; HMDB30834; HMDB33169; HMDB33318; HMDB34109; HMDB34186; HMDB37458; HMDB39601; HMDB40303; HMDB40719; HMDB40935; HMDB41544,100,C18H16O6,-H(-),Zapotinin
896,327.087705,4146.00641,0.000856982,HMDB40692,40,C15H16O7,.F(-),"4R,5R,6S-Trihydroxy-2-hydroxymethyl-2-cyclohexen-1-one 6-(2-hydroxy-6-methylbenzoate)"
897,327.1083628,2772.101158,0.000188254,HMDB37682; HMDB38334,100,C15H20O8,-H(-),Ethylvanillin glucoside
898,327.1309452,4587.791005,-0.002435637,HMDB60958; HMDB60987,10,C17H20N4OS,-H(-),7-hydroxyolanzapine
899,327.232876,7139.584001,6.47E-05,HMDB02183; HMDB30053; HMDB30446; HMDB35185; HMDB38908,100,C22H32O2,-H(-),C22:6
900,327.2539575,8232.996524,0.000131839,HMDB11534; HMDB11565; HMDB31043; HMDB31044; HMDB31045,100,C19H36O4,-H(-),MG(0:0/16:1(9Z)/0:0)
901,327.290012,2858.241297,0.000454306,HMDB32477,100,C20H40O3,-H(-),Polyoxyethylene 40 monostearate
902,328.1182473,2312.218072,0.000801818,HMDB32805,100,C18H19NO5,-H(-),N-trans-Feruloyloctopamine
902,328.1182473,2312.218072,-0.000571473,HMDB15056,40,C19H19NOS,.F(-),Ketotifen
903,329.0304493,12646.56431,-0.000166959,HMDB30643; HMDB41395; HMDB41396,100,C16H10O8,-H(-),Blighinone
904,329.1237718,45052.07193,0.000404207,HMDB33068; HMDB33082; HMDB38304,100,C15H22O8,-H(-),(±)-threo-1-(p-Hydroxyphenyl)propylene glycol 4'-glucoside
905,329.2332681,15038.13238,6.93E-05,HMDB04708; HMDB04710; HMDB30936; HMDB38555,100,C18H34O5,-H(-),"9,12,13-TriHOME"
906,329.2483153,5102.090974,0.000280893,HMDB01976; HMDB06528; HMDB32257; HMDB35024; HMDB35581; HMDB38909; HMDB39133; HMDB39530; HMDB60113,100,C22H34O2,-H(-),C22:5
907,330.0550999,13331.03509,0.000289495,HMDB14694,100,C15H13N3O4S,-H(-),Piroxicam
907,330.0550999,13331.03509,0.0004726,HMDB60776,64,C14H10N4O6,-H(-) [+1],5-Hydroxydantrolene
908,330.2023413,11222.24883,0.00108891,HMDB14924,87,C15H29N3O5,-H(-),Marimastat
909,331.0830746,7450.316132,-0.000738125,HMDB37503; HMDB37504; HMDB40320; HMDB40482,100,C17H16O7,-H(-),"3,4',5-Trihydroxy-3',7-dimethoxyflavanone"
910,331.1033482,3648.809029,0.000106382,HMDB31721,100,C14H20O9,-H(-),Leonuriside A
910,331.1033482,3648.809029,0.001235532,HMDB11677; HMDB29883; HMDB29897; HMDB38854; HMDB38863; HMDB38864,27,C11H20O10,.F(-),"Galactose-beta-1,4-xylose"
911,331.1750137,4162.666241,0.001225279,HMDB29784; HMDB33019; HMDB33110; HMDB33215; HMDB33220; HMDB33221; HMDB33644; HMDB34772; HMDB35025; HMDB35634; HMDB38747; HMDB38980; HMDB38981; HMDB39055; HMDB60012,70,C16H28O7,-H(-),Unshuoside A
911,331.1750137,4162.666241,-0.000666811,HMDB39766,57,C19H25NO4,-H(-) [+1],Pandamarilactone 31
911,331.1750137,4162.666241,-0.000148012,HMDB32549,40,C17H28O3S,.F(-),N-Undecylbenzenesulfonic acid
912,331.1914036,2252.337746,9.42E-05,HMDB02358; HMDB04031; HMDB12851; HMDB30103; HMDB30136; HMDB31374; HMDB31375; HMDB35637; HMDB36146; HMDB36623; HMDB36700; HMDB36726; HMDB36761; HMDB38966,100,C20H28O4,-H(-),Carnosic acid
913,331.2271537,2759.978366,0.000721062,HMDB00315; HMDB00363; HMDB03851; HMDB04026; HMDB11653; HMDB31462; HMDB33918; HMDB60407; HMDB60424,100,C21H32O3,-H(-),16-a-Hydroxypregnenolone
913,331.2271537,2759.978366,-1.14E-05,HMDB14948,32,C21H29NO,.F(-) [+1],Biperiden
914,331.2490053,4206.583831,-1.24E-05,HMDB30935; HMDB34295,100,C18H36O5,-H(-),"9,10,13-Trihydroxystearic acid"
915,331.2642843,47608.69047,-3.26E-05,HMDB02226; HMDB35676; HMDB35677; HMDB38910,100,C22H36O2,-H(-),C22:4
916,332.1421605,9877.942192,-0.000558965,HMDB14630,25,C17H20FN3O3,-H(-),Pefloxacin
917,332.2957908,3976.414192,0.000107643,HMDB32033,100,C22H39NO,-H(-),"2,4,12-Octadecatrienoic acid isobutylamide"
918,333.0597122,7754.100673,-0.00047754,HMDB11649,100,C9H19O11P,-H(-),1-(sn-Glycero-3-phospho)-1D-myo-inositol
919,333.1206427,10810.44684,-0.000189824,HMDB14450,100,C15H18N4O5,-H(-),Mitomycin
920,333.1328212,10507.74578,-0.001626135,HMDB12996,37,C14H26N2O3S2,-H(-),Lipoyllysine
920,333.1328212,10507.74578,0.000784754,HMDB29365; HMDB30288; HMDB33357; HMDB36381; HMDB40974,13,C18H19NO4,.F(-) [+1],Moupinamide
921,333.1709823,2846.939383,-0.000236432,HMDB32699; HMDB32700,100,C19H26O5,-H(-),"3-(2-Methylpropanoyloxy)-8-(2-methylbutanoyloxy)-9,10-epoxy-p-mentha-1,3,5-triene"
921,333.1709823,2846.939383,0.000923236,HMDB29848; HMDB29849; HMDB38706,40,C16H26O6,.F(-),(-)-trans-Carveol glucoside
922,333.2068577,11049.72422,0.000265057,HMDB01244; HMDB02710; HMDB02752; HMDB04234; HMDB04236; HMDB04238; HMDB05073; HMDB12824; HMDB12850; HMDB35286; HMDB35878; HMDB36760; HMDB36763; HMDB36828; HMDB41055; HMDB60046; HMDB60054; HMDB60095,100,C20H30O4,-H(-),"15-Keto-13,14-dihydroprostaglandin A2"
923,333.2446013,2002.575507,-0.001070979,HMDB00879; HMDB29583; HMDB35283; HMDB36302; HMDB38104; HMDB40642,89,C21H34O3,-H(-),Tetrahydrodeoxycorticosterone
